,pm25,pm10,o3,no2,temp,humidity,visibility,solarradiation,precip,windspeed,winddir
3176,22.0,15.0,29.0,3.0,12.9,68.1,33.3,330.1,0.0,26.3,23.6
3177,31.0,14.0,30.0,2.0,14.3,66.2,28.9,353.9,0.0,22.0,323.9
3178,35.0,18.0,30.0,4.0,16.0,64.9,30.0,353.0,0.0,21.2,271.7
3179,52.0,13.0,34.0,5.0,21.0,70.5,23.9,291.3,6.0,19.8,171.9
3180,36.0,23.0,54.0,10.0,15.5,66.4,23.3,333.1,0.0,14.4,99.9
3181,36.0,14.0,40.0,10.0,15.0,71.0,22.9,314.8,0.2,31.7,261.2
3182,27.0,23.0,27.0,3.0,15.0,75.9,27.3,209.8,1.1,46.4,213.9
3183,49.0,15.0,24.0,7.0,12.4,71.4,29.8,219.6,3.9,21.6,234.7
3184,,16.0,26.0,7.0,12.9,80.1,26.8,141.4,4.4,38.5,211.5
3185,26.0,14.0,20.0,7.0,11.2,71.4,37.0,248.9,2.7,25.9,264.5
3186,44.0,8.0,28.0,5.0,11.7,76.5,24.8,212.4,0.5,36.7,223.6
3187,39.0,19.0,34.0,11.0,13.3,70.3,34.7,217.2,0.3,29.5,251.6
3188,49.0,15.0,31.0,6.0,13.1,67.2,28.8,282.4,0.0,17.6,244.0
3189,30.0,16.0,31.0,8.0,11.5,71.7,,321.2,0.0,25.2,330.8
3190,40.0,12.0,25.0,4.0,12.9,77.9,,192.8,1.1,23.0,312.5
3191,46.0,14.0,27.0,3.0,13.1,66.1,,337.5,0.3,13.0,322.8
3192,53.0,18.0,36.0,3.0,13.4,79.2,,200.8,0.8,21.2,351.4
3193,58.0,33.0,34.0,6.0,13.9,71.2,,303.8,0.0,15.5,255.2
3194,46.0,19.0,30.0,11.0,11.5,73.1,,311.1,0.0,20.9,282.9
3195,32.0,15.0,30.0,8.0,9.4,77.5,,247.2,1.2,20.5,261.7
3196,27.0,15.0,30.0,5.0,10.1,78.0,,236.9,1.9,35.3,230.7
3197,47.0,12.0,24.0,6.0,11.2,80.6,,163.3,3.2,33.5,224.1
3198,41.0,15.0,28.0,10.0,11.9,69.3,,285.1,0.0,19.8,272.0
3199,51.0,17.0,33.0,5.0,10.1,82.3,,104.1,2.0,25.9,259.2
3200,35.0,19.0,31.0,7.0,11.1,72.6,,312.3,0.1,25.2,6.4
3201,25.0,17.0,35.0,2.0,11.3,72.7,,266.8,1.1,17.6,66.9
3202,40.0,11.0,32.0,1.0,12.9,71.5,,321.6,0.0,21.2,286.7
3203,31.0,16.0,29.0,8.0,14.9,73.3,,246.6,0.0,32.8,275.7
3204,,16.0,34.0,6.0,16.9,73.4,16.8,216.6,0.0,19.8,195.4
3205,,25.0,,,13.4,75.3,26.0,259.2,0.0,14.4,208.9
3206,,17.0,,,14.0,77.9,21.8,240.0,3.5,40.0,239.2
3207,61.0,19.0,,,14.2,67.0,23.3,260.2,0.2,10.8,128.5
3208,32.0,20.0,9.0,22.0,11.6,75.9,22.3,211.3,0.9,33.8,244.8
3209,28.0,18.0,29.0,5.0,12.0,70.3,35.0,248.2,5.0,41.4,218.8
3210,27.0,18.0,30.0,6.0,15.7,78.8,22.9,248.1,11.7,46.1,207.9
3211,28.0,20.0,34.0,4.0,15.1,76.4,29.8,277.2,0.1,25.6,208.7
3212,39.0,12.0,29.0,5.0,12.7,83.3,35.0,118.2,0.3,25.2,171.0
3213,31.0,22.0,27.0,5.0,9.7,69.9,33.0,249.6,0.0,14.0,79.5
3214,28.0,14.0,35.0,4.0,8.2,71.5,39.4,179.8,0.0,18.4,9.1
3215,34.0,14.0,33.0,5.0,9.4,73.4,28.0,246.9,0.4,25.2,239.3
3216,46.0,14.0,30.0,5.0,8.2,70.2,36.9,158.0,0.4,28.1,205.4
3217,35.0,18.0,26.0,12.0,6.0,70.4,24.8,235.4,0.3,29.2,267.6
3218,25.0,15.0,24.0,8.0,8.8,69.4,40.0,246.7,1.7,24.5,11.7
3219,39.0,12.0,27.0,2.0,11.7,88.0,21.5,151.5,0.4,18.7,265.8
3220,63.0,11.0,24.0,6.0,12.0,85.1,16.3,127.4,3.4,23.4,228.3
3221,85.0,27.0,25.0,7.0,12.3,72.3,6.0,236.9,0.0,17.3,231.9
3222,47.0,35.0,40.0,15.0,9.7,75.9,29.0,263.8,0.0,13.0,30.4
3223,44.0,14.0,31.0,4.0,9.1,79.2,24.4,253.3,0.0,19.4,7.4
3224,40.0,15.0,32.0,3.0,10.5,73.3,26.7,273.1,0.0,22.7,5.5
3225,53.0,14.0,33.0,5.0,10.5,68.7,30.7,267.4,0.0,18.0,39.2
3226,39.0,17.0,33.0,7.0,7.7,74.1,31.1,171.7,0.0,16.6,34.7
3227,34.0,12.0,34.0,4.0,8.5,70.6,31.0,267.1,0.0,22.0,46.2
3228,21.0,12.0,32.0,4.0,8.6,68.5,40.0,228.7,0.0,23.4,36.5
3229,29.0,12.0,32.0,3.0,10.5,72.5,27.9,251.3,0.0,19.8,44.3
3230,60.0,11.0,29.0,4.0,13.6,75.4,16.6,259.1,0.0,19.8,260.7
3231,55.0,29.0,36.0,13.0,11.6,72.9,24.3,251.2,0.0,27.7,243.8
3232,31.0,24.0,30.0,17.0,8.9,69.2,32.7,242.1,0.1,27.7,294.4
3233,54.0,12.0,27.0,6.0,9.2,73.3,29.0,231.0,0.0,28.1,220.4
3234,84.0,14.0,31.0,9.0,10.0,82.5,17.5,188.3,3.0,38.2,238.0
3235,117.0,39.0,29.0,12.0,12.4,69.4,4.9,232.7,0.0,8.6,172.2
3236,73.0,41.0,35.0,19.0,10.4,75.7,7.3,231.4,0.0,10.8,152.2
3237,84.0,20.0,26.0,14.0,8.4,82.5,10.6,197.6,0.0,8.3,25.6
3238,61.0,25.0,17.0,17.0,6.9,81.7,10.4,219.9,0.0,18.0,265.6
3239,40.0,16.0,26.0,16.0,6.3,82.8,31.5,129.0,0.0,11.5,330.1
3240,32.0,9.0,27.0,7.0,4.6,74.6,36.0,220.4,0.0,13.0,4.4
3241,37.0,9.0,32.0,4.0,4.8,77.1,33.4,159.0,0.8,24.1,34.4
3242,34.0,14.0,29.0,5.0,5.1,74.0,32.1,105.6,0.0,14.4,194.5
3243,31.0,15.0,23.0,9.0,5.9,78.5,22.9,202.1,7.7,34.9,298.8
3244,31.0,15.0,26.0,4.0,6.2,72.8,23.9,151.2,1.0,40.7,282.4
3245,34.0,18.0,30.0,4.0,8.7,75.6,19.4,180.8,19.4,58.7,268.6
3246,32.0,17.0,32.0,4.0,6.9,74.0,28.8,176.6,0.8,41.4,275.9
3247,48.0,16.0,29.0,5.0,9.6,89.8,14.1,47.9,21.0,52.9,244.1
3248,53.0,17.0,28.0,4.0,6.4,90.9,7.8,64.9,1.0,35.3,208.5
3249,40.0,27.0,24.0,15.0,6.0,81.4,15.5,191.8,0.1,32.4,279.6
3250,65.0,19.0,25.0,8.0,4.3,89.3,16.3,82.6,2.0,32.0,217.1
3251,102.0,21.0,26.0,12.0,5.1,92.4,5.5,61.0,6.4,14.4,325.1
3252,98.0,44.0,21.0,12.0,4.9,81.6,6.6,131.9,0.5,12.2,221.8
3253,65.0,47.0,21.0,19.0,3.7,84.1,8.0,168.5,0.0,14.4,239.4
3254,39.0,22.0,9.0,22.0,4.5,76.6,36.0,203.0,0.0,24.5,67.4
3255,90.0,9.0,26.0,3.0,6.0,87.2,23.4,127.3,1.7,33.1,329.1
3256,128.0,40.0,27.0,5.0,5.1,88.3,5.0,129.8,0.0,14.4,355.2
3257,147.0,53.0,29.0,10.0,7.3,85.7,5.5,120.5,0.0,16.6,351.7
3258,137.0,61.0,26.0,7.0,6.9,89.3,2.3,141.6,0.0,19.1,338.1
3259,121.0,58.0,24.0,16.0,8.8,73.7,7.1,170.2,0.0,14.4,75.7
3260,82.0,53.0,24.0,23.0,6.1,80.6,8.5,113.8,0.0,15.5,86.0
3261,80.0,29.0,18.0,13.0,4.8,85.0,12.9,109.2,0.1,25.2,64.6
3262,70.0,31.0,14.0,4.0,3.2,84.5,17.0,104.0,0.2,19.1,54.2
3263,70.0,23.0,19.0,6.0,4.4,77.4,16.8,174.4,0.0,21.6,89.2
3264,58.0,27.0,20.0,10.0,4.8,75.2,24.1,176.0,0.0,21.6,115.0
3265,52.0,22.0,23.0,17.0,3.6,79.2,17.5,157.5,0.0,12.6,110.0
3266,66.0,23.0,21.0,17.0,7.7,83.7,12.3,148.1,0.7,17.3,316.7
3267,66.0,24.0,25.0,8.0,7.9,89.6,13.4,95.7,0.0,14.4,192.7
3268,78.0,24.0,21.0,9.0,7.6,78.9,17.9,161.1,0.0,21.6,222.2
3269,73.0,30.0,26.0,11.0,6.3,77.2,21.6,124.9,0.0,27.4,201.6
3270,58.0,30.0,24.0,14.0,5.8,84.1,23.8,112.7,0.0,20.5,232.6
3271,42.0,26.0,19.0,20.0,4.8,84.7,19.5,124.3,0.0,19.8,280.9
3272,26.0,25.0,21.0,17.0,4.0,84.2,22.0,122.4,0.4,31.7,273.8
3273,25.0,18.0,27.0,10.0,3.6,88.1,29.6,42.6,0.8,32.8,230.3
3274,35.0,18.0,18.0,13.0,5.1,77.9,26.8,103.2,1.8,38.5,260.7
3275,42.0,19.0,26.0,8.0,7.7,79.7,22.5,118.6,0.1,41.4,227.3
3276,47.0,15.0,30.0,3.0,3.5,81.0,27.4,98.3,0.8,39.6,192.6
3277,48.0,22.0,26.0,14.0,4.2,84.5,18.7,125.1,2.8,23.8,318.7
3278,65.0,18.0,29.0,6.0,5.8,94.4,3.5,48.8,2.2,28.8,184.9
3279,40.0,23.0,13.0,17.0,3.4,93.4,13.5,30.7,1.0,21.6,216.2
3280,33.0,19.0,12.0,18.0,4.5,87.0,22.4,82.8,4.8,35.3,232.7
3281,47.0,15.0,27.0,9.0,4.4,87.3,24.3,66.4,4.7,48.2,214.2
3282,53.0,14.0,27.0,6.0,2.7,85.0,14.1,107.7,0.6,41.8,205.3
3283,53.0,18.0,23.0,12.0,3.3,91.9,20.4,47.7,13.5,22.0,269.6
3284,97.0,15.0,23.0,8.0,4.5,92.8,6.1,16.4,13.4,34.2,198.3
3285,104.0,43.0,14.0,12.0,2.7,86.4,5.4,101.3,0.0,30.2,197.7
3286,67.0,47.0,11.0,16.0,1.5,88.2,6.0,104.7,0.0,18.0,200.0
3287,135.0,32.0,10.0,26.0,3.3,92.5,7.5,45.8,0.0,14.8,288.2
3288,147.0,63.0,18.0,18.0,1.3,91.8,2.6,95.7,0.0,14.4,184.2
3289,88.0,64.0,3.0,20.0,3.0,85.4,7.1,100.4,0.0,18.0,78.1
3290,93.0,37.0,13.0,11.0,6.1,84.0,14.8,71.0,0.5,23.8,136.7
3291,121.0,41.0,10.0,17.0,4.4,86.0,6.9,95.0,0.0,27.4,159.6
3292,101.0,53.0,13.0,19.0,2.2,89.8,4.5,78.1,0.0,13.7,169.2
3293,55.0,43.0,2.0,22.0,3.3,87.7,16.0,85.2,0.0,14.4,127.9
3294,34.0,17.0,23.0,12.0,4.7,91.0,23.5,56.5,0.0,11.5,9.1
3295,50.0,12.0,23.0,10.0,4.0,95.5,13.4,29.6,0.1,19.4,296.0
3296,61.0,32.0,20.0,11.0,3.5,82.6,11.3,82.5,0.0,29.2,347.4
3297,78.0,31.0,29.0,3.0,0.5,91.9,10.8,74.7,0.0,19.1,0.1
3298,63.0,26.0,25.0,13.0,-1.2,82.6,17.5,91.1,0.0,31.7,46.6
3299,45.0,15.0,16.0,7.0,-1.3,87.7,17.3,55.0,0.1,24.5,48.2
3300,34.0,12.0,11.0,17.0,-0.2,92.2,24.6,63.2,0.2,11.9,2.7
3301,40.0,13.0,17.0,19.0,0.6,92.4,19.5,48.2,0.1,18.0,310.9
3302,38.0,15.0,17.0,18.0,1.6,91.2,25.6,39.9,6.1,23.8,276.9
3303,53.0,12.0,23.0,12.0,2.0,95.4,14.4,22.4,1.1,20.9,283.0
3304,49.0,,17.0,13.0,1.0,93.1,15.1,44.9,4.1,18.7,246.4
3305,38.0,15.0,15.0,16.0,0.9,92.6,9.8,53.3,13.8,19.4,261.5
3306,40.0,11.0,18.0,18.0,2.5,88.9,19.3,40.9,4.0,34.2,231.4
3307,52.0,15.0,21.0,11.0,4.3,89.5,12.3,17.4,8.1,51.5,227.9
3308,38.0,21.0,22.0,12.0,3.7,91.6,15.0,37.5,0.4,19.1,289.3
3309,57.0,23.0,21.0,14.0,3.8,95.0,11.3,11.7,2.3,20.5,256.4
3310,53.0,26.0,23.0,12.0,2.3,96.1,10.0,48.8,0.3,18.7,251.8
3311,107.0,29.0,11.0,18.0,1.0,91.6,10.8,30.4,8.4,29.2,260.8
3312,99.0,46.0,21.0,15.0,-2.4,92.5,2.6,63.5,0.0,19.4,123.9
3313,93.0,39.0,3.0,16.0,-1.9,89.3,5.9,41.3,0.0,18.4,45.8
3314,94.0,40.0,7.0,13.0,-1.1,86.8,8.0,35.6,0.0,15.8,113.5
3315,72.0,41.0,2.0,22.0,-0.2,91.8,3.6,49.2,0.0,10.8,199.8
3316,65.0,25.0,8.0,19.0,0.3,95.0,3.1,25.9,2.0,7.6,263.9
3317,66.0,16.0,11.0,21.0,1.6,92.8,8.4,19.1,0.7,23.4,197.8
3318,55.0,19.0,12.0,10.0,1.6,86.2,21.1,61.0,2.0,22.7,224.2
3319,38.0,18.0,15.0,14.0,4.5,88.2,25.6,50.7,0.1,32.4,218.9
3320,42.0,10.0,27.0,2.0,7.1,89.0,27.5,7.6,8.1,51.5,201.6
3321,37.0,9.0,26.0,6.0,3.4,89.1,35.0,18.4,4.8,40.7,222.6
3322,42.0,9.0,26.0,9.0,8.3,90.0,21.3,12.2,10.6,45.0,220.7
3323,46.0,11.0,22.0,7.0,7.6,88.4,13.9,4.7,1.4,46.8,226.4
3324,50.0,20.0,25.0,6.0,5.0,79.1,18.0,30.8,0.8,39.6,264.2
3325,44.0,21.0,27.0,4.0,9.6,83.1,17.3,12.6,8.0,58.7,254.9
3326,47.0,16.0,26.0,3.0,8.7,91.0,17.4,16.6,4.1,53.3,240.4
3327,57.0,11.0,22.0,8.0,5.0,94.7,12.1,3.6,19.1,32.0,224.4
3328,63.0,13.0,16.0,12.0,2.9,93.0,17.6,23.5,2.0,28.8,216.7
3329,82.0,20.0,11.0,18.0,1.0,89.7,13.6,31.7,0.5,22.0,207.8
3330,74.0,26.0,2.0,22.0,1.3,94.0,6.9,18.3,0.0,18.0,213.6
3331,54.0,23.0,6.0,21.0,2.6,88.5,22.1,49.5,0.0,17.6,284.4
3332,53.0,15.0,21.0,11.0,2.4,92.8,12.8,19.0,1.0,23.0,229.2
3333,74.0,19.0,17.0,12.0,5.2,83.3,16.5,33.5,4.1,40.3,250.6
3334,105.0,24.0,24.0,5.0,1.6,88.1,12.5,34.8,0.0,36.7,204.1
3335,,66.0,15.0,13.0,3.2,92.7,13.1,43.8,0.2,17.6,245.2
3336,59.0,,,,-3.8,87.2,26.0,49.2,0.7,29.9,28.1
3337,61.0,,19.0,10.0,0.6,92.2,12.4,8.1,5.0,41.8,80.4
3338,52.0,,19.0,5.0,2.5,95.0,10.5,29.0,0.3,25.2,218.3
3339,44.0,,13.0,17.0,5.0,87.0,21.1,17.3,1.0,25.6,274.2
3340,36.0,,23.0,7.0,7.3,87.2,28.5,7.1,8.8,40.7,241.4
3341,42.0,10.0,24.0,6.0,10.2,85.9,29.5,25.1,1.0,39.6,238.4
3342,45.0,18.0,24.0,6.0,10.2,90.2,17.6,6.2,0.7,44.6,237.5
3343,47.0,15.0,24.0,6.0,6.4,90.8,24.1,9.6,0.8,40.3,237.0
3344,42.0,22.0,25.0,8.0,6.4,82.3,21.0,28.2,0.2,40.7,265.7
3345,42.0,18.0,26.0,6.0,9.0,87.8,16.8,24.4,19.1,42.8,252.7
3346,51.0,10.0,22.0,10.0,10.7,93.8,11.8,14.8,1.1,42.8,235.1
3347,57.0,15.0,21.0,12.0,6.4,95.7,10.4,8.7,3.0,33.8,226.7
3348,65.0,23.0,14.0,13.0,4.5,93.0,13.1,35.4,1.4,18.7,248.4
3349,69.0,19.0,13.0,19.0,3.9,93.1,13.5,25.1,4.2,31.0,214.4
3350,71.0,19.0,14.0,16.0,1.8,92.3,7.8,45.8,0.1,27.4,203.9
3351,47.0,24.0,7.0,19.0,3.8,90.5,27.3,14.3,0.0,15.8,233.0
3352,39.0,13.0,15.0,16.0,7.3,90.9,21.1,6.8,17.5,55.8,225.6
3353,44.0,12.0,23.0,9.0,5.2,88.2,22.8,12.4,5.0,35.3,233.7
3354,65.0,16.0,21.0,10.0,5.1,85.8,18.7,43.1,4.0,44.3,225.7
3355,62.0,19.0,19.0,12.0,2.7,94.5,5.5,39.4,0.2,32.4,217.4
3356,52.0,16.0,10.0,24.0,2.0,93.1,19.5,17.9,2.1,22.3,230.4
3357,68.0,16.0,16.0,17.0,2.3,93.8,11.6,11.7,4.0,32.8,219.9
3358,82.0,23.0,14.0,16.0,3.4,95.9,13.4,39.9,0.6,11.5,321.5
3359,126.0,30.0,17.0,21.0,1.8,95.2,5.0,29.0,0.5,15.5,215.3
3360,128.0,52.0,,15.0,-0.8,89.2,4.3,31.7,0.0,14.4,79.4
3361,118.0,49.0,3.0,11.0,-1.0,82.8,5.1,45.5,0.0,21.6,46.9
3362,,46.0,7.0,11.0,0.7,86.0,4.7,31.7,0.1,14.4,45.1
3363,83.0,43.0,2.0,11.0,1.7,86.9,6.0,42.6,0.0,21.6,62.3
3364,108.0,34.0,3.0,10.0,2.5,93.8,2.8,35.9,0.0,18.0,102.6
3365,89.0,49.0,1.0,11.0,2.8,86.1,5.1,50.8,0.0,21.6,95.7
3366,75.0,37.0,3.0,10.0,6.6,86.1,6.8,32.2,1.0,21.6,101.0
3367,71.0,29.0,2.0,13.0,7.3,88.3,7.6,14.5,2.1,14.4,126.1
3368,68.0,27.0,,14.0,4.7,85.5,9.2,21.3,0.0,21.6,107.2
3369,62.0,21.0,7.0,14.0,3.8,89.4,10.9,31.7,0.0,18.0,88.5
3370,50.0,23.0,9.0,22.0,7.5,86.5,20.8,59.8,2.0,14.4,266.7
3371,71.0,21.0,22.0,19.0,10.7,89.1,9.5,38.7,0.0,14.4,159.6
3372,72.0,29.0,6.0,13.0,8.1,83.9,10.6,39.6,0.0,14.4,142.9
3373,83.0,24.0,2.0,15.0,5.2,84.4,8.8,56.4,0.0,18.0,90.1
3374,76.0,31.0,6.0,13.0,7.3,85.9,5.9,36.9,0.0,18.0,101.0
3375,73.0,28.0,3.0,15.0,8.1,89.6,6.5,28.5,0.0,7.2,82.0
3376,52.0,28.0,3.0,10.0,8.0,90.2,6.0,20.9,0.1,18.0,58.2
3377,52.0,16.0,4.0,12.0,9.6,87.0,23.5,54.9,3.8,18.0,112.0
3378,61.0,13.0,12.0,13.0,8.4,96.2,3.9,15.2,7.1,10.8,202.5
3379,60.0,18.0,14.0,16.0,9.9,94.4,5.2,21.3,9.9,14.4,141.4
3380,62.0,19.0,11.0,14.0,10.1,85.1,8.4,38.1,0.6,25.2,133.1
3381,58.0,24.0,5.0,15.0,7.8,90.9,7.7,68.8,0.0,18.0,137.8
3382,53.0,24.0,4.0,20.0,9.9,87.2,14.7,25.1,0.3,14.4,144.8
3383,57.0,17.0,3.0,18.0,9.2,85.3,16.6,53.9,0.0,21.6,128.3
3384,53.0,22.0,8.0,16.0,10.0,86.0,18.3,71.8,0.4,24.1,184.6
3385,44.0,20.0,15.0,13.0,9.5,86.1,24.1,60.9,0.0,18.0,154.6
3386,42.0,19.0,12.0,10.0,10.0,83.6,31.0,65.0,0.0,21.6,184.2
3387,62.0,14.0,17.0,8.0,7.4,87.6,22.4,36.3,4.0,28.8,160.8
3388,78.0,24.0,12.0,11.0,6.3,96.7,3.9,63.1,0.0,14.4,169.2
3389,60.0,38.0,6.0,17.0,6.1,99.3,1.0,49.2,0.0,10.8,155.0
3390,24.0,23.0,,18.0,9.3,94.0,12.8,26.8,4.0,18.0,187.3
3391,18.0,12.0,20.0,16.0,12.9,85.4,28.3,33.0,5.8,32.4,187.9
3392,53.0,13.0,21.0,7.0,14.9,82.6,25.4,88.6,0.0,25.2,192.1
3393,57.0,28.0,21.0,8.0,14.1,86.0,21.5,92.1,0.0,14.4,186.1
3394,73.0,27.0,10.0,16.0,13.6,92.0,12.4,61.7,0.1,10.8,173.3
3395,69.0,35.0,2.0,17.0,13.0,97.9,4.4,63.2,0.1,14.4,149.5
3396,79.0,28.0,1.0,15.0,10.9,96.9,4.1,33.9,0.2,18.0,206.1
3397,68.0,33.0,9.0,12.0,10.1,90.1,7.4,88.8,0.0,18.0,178.6
3398,,26.0,4.0,13.0,13.0,83.7,17.3,101.5,0.0,18.0,191.5
3399,,19.0,14.0,17.0,12.4,84.3,27.9,79.3,0.0,18.0,208.1
3400,,15.0,19.0,12.0,12.8,90.8,16.8,93.3,7.0,14.4,222.1
3401,,21.0,15.0,10.0,11.9,89.0,10.9,31.3,2.0,18.0,184.4
3402,,25.0,9.0,14.0,12.0,85.9,13.9,83.1,0.0,18.0,207.0
3403,,22.0,12.0,16.0,10.0,79.9,20.3,82.9,18.5,28.8,305.9
3404,,16.0,25.0,6.0,11.9,87.2,18.0,46.9,11.1,28.8,233.3
3405,,16.0,22.0,8.0,15.3,80.2,26.7,84.0,0.1,18.0,245.2
3406,,18.0,21.0,8.0,17.4,84.8,27.8,101.9,0.0,25.2,219.7
3407,7.0,14.0,21.0,6.0,16.9,85.4,30.0,105.5,0.0,21.6,165.2
3408,5.0,14.0,18.0,9.0,14.7,92.2,14.2,115.5,0.3,18.0,215.0
3409,24.0,18.0,11.0,17.0,14.1,92.1,14.8,108.1,3.0,25.2,208.7
3410,12.0,19.0,18.0,11.0,13.9,88.7,14.5,101.7,0.1,18.0,223.5
3411,,15.0,17.0,11.0,12.3,90.2,27.8,92.4,1.0,18.0,181.0
3412,25.0,13.0,13.0,13.0,15.2,85.4,26.1,110.0,2.7,21.6,154.4
3413,32.0,17.0,16.0,9.0,11.8,94.6,5.7,111.9,0.1,18.0,112.9
3414,23.0,21.0,14.0,12.0,11.1,96.5,6.3,107.2,8.0,10.8,168.4
3415,11.0,21.0,7.0,17.0,14.0,83.1,21.2,95.8,0.0,18.0,197.6
3416,,,16.0,12.0,15.4,80.4,26.8,103.3,0.2,21.6,200.7
3417,5.0,12.0,18.0,10.0,12.5,89.7,27.1,66.3,0.0,21.6,174.5
3418,,11.0,15.0,12.0,12.7,85.0,30.5,116.2,7.1,32.4,197.9
3419,47.0,12.0,22.0,7.0,13.7,88.1,21.6,58.5,0.0,14.4,136.9
3420,48.0,17.0,28.0,3.0,13.1,83.4,39.4,59.5,5.0,18.0,6.1
3421,55.0,28.0,21.0,12.0,15.7,84.1,10.4,144.7,0.2,21.6,150.9
3422,12.0,17.0,19.0,14.0,15.3,87.8,6.3,153.3,0.3,10.8,148.7
3423,23.0,20.0,11.0,12.0,16.0,92.9,13.9,121.0,0.4,7.2,327.2
3424,49.0,23.0,13.0,17.0,15.6,91.2,11.8,153.7,0.0,14.4,206.9
3425,51.0,29.0,23.0,13.0,16.6,90.7,6.4,158.4,1.0,14.4,226.1
3426,55.0,26.0,6.0,19.0,15.7,94.2,5.8,59.9,3.0,14.4,182.5
3427,59.0,23.0,16.0,15.0,14.3,88.4,12.2,123.3,0.0,10.8,129.0
3428,37.0,20.0,19.0,13.0,13.6,88.8,12.0,151.3,0.0,10.8,155.1
3429,21.0,16.0,16.0,10.0,15.7,89.9,18.3,92.9,0.2,14.4,235.9
3430,50.0,18.0,21.0,10.0,13.9,80.6,30.8,145.0,0.0,25.2,253.2
3431,101.0,43.0,15.0,16.0,13.3,87.8,6.7,111.0,0.4,18.0,214.3
3432,59.0,32.0,22.0,15.0,11.9,82.0,8.2,174.5,0.0,10.8,227.6
3433,42.0,26.0,27.0,4.0,14.2,67.2,17.8,96.2,0.0,21.6,323.1
3434,63.0,22.0,32.0,2.0,16.2,79.4,21.3,165.9,0.9,18.0,338.8
3435,72.0,28.0,31.0,11.0,17.7,90.4,3.5,107.3,0.0,10.8,311.1
3436,50.0,21.0,19.0,13.0,18.2,90.8,6.6,139.6,0.0,10.8,160.1
3437,57.0,29.0,30.0,13.0,19.2,80.9,17.0,151.2,0.0,14.4,108.2
3438,60.0,31.0,32.0,14.0,17.8,83.3,11.8,200.1,0.0,18.0,99.0
3439,58.0,27.0,25.0,12.0,17.7,86.9,8.1,186.1,0.0,10.8,75.8
3440,38.0,17.0,30.0,9.0,16.5,84.5,11.2,196.1,0.0,14.4,67.3
3441,50.0,20.0,25.0,3.0,16.2,86.6,13.9,203.0,0.0,14.4,35.2
3442,49.0,19.0,31.0,4.0,17.0,83.6,13.4,212.3,0.0,18.0,25.6
3443,45.0,16.0,32.0,6.0,15.5,83.3,17.0,216.7,0.0,18.0,26.5
3444,55.0,26.0,26.0,6.0,15.6,82.4,20.5,198.0,0.0,18.0,15.2
3445,30.0,17.0,24.0,4.0,14.5,78.7,20.8,191.8,0.0,18.0,10.8
3446,38.0,17.0,21.0,10.0,14.2,85.1,21.8,189.8,0.0,10.8,324.4
3447,51.0,18.0,26.0,7.0,14.3,80.5,17.9,224.5,0.0,10.8,333.9
3448,79.0,32.0,36.0,5.0,17.4,84.4,10.5,195.1,0.0,10.8,277.0
3449,91.0,46.0,29.0,13.0,16.7,92.9,4.5,164.2,0.0,7.6,304.9
3450,71.0,36.0,24.0,15.0,17.7,87.5,6.8,183.1,0.0,7.9,9.3
3451,46.0,21.0,33.0,9.0,17.6,81.6,19.1,219.8,0.0,14.4,80.3
3452,32.0,,29.0,7.0,16.4,82.3,18.9,242.0,0.0,21.6,72.2
3453,,16.0,,,16.7,83.9,24.8,234.1,0.0,14.4,42.4
3454,,16.0,10.0,13.0,15.0,82.8,23.5,231.4,0.0,10.8,300.1
3455,,18.0,25.0,5.0,15.5,85.6,21.9,196.3,1.2,21.6,277.9
3456,,23.0,22.0,5.0,16.5,86.8,19.1,130.4,0.9,21.6,227.3
3457,,20.0,26.0,7.0,17.3,79.7,20.1,220.4,1.0,21.6,227.7
3458,,20.0,16.0,11.0,16.7,86.3,21.5,140.5,0.5,18.0,172.4
3459,,,31.0,8.0,14.2,80.3,25.0,245.5,0.0,14.4,87.3
3460,,21.0,15.0,8.0,14.1,92.6,12.0,71.7,18.5,18.0,71.2
3461,,14.0,18.0,16.0,12.1,89.2,18.5,94.6,0.4,14.4,126.6
3462,,10.0,29.0,4.0,12.8,79.0,33.3,210.8,0.5,18.0,252.7
3463,,11.0,28.0,8.0,12.8,82.0,24.3,220.5,4.0,21.6,253.9
3464,,11.0,21.0,8.0,14.0,81.3,35.3,132.5,5.0,25.2,217.4
3465,,10.0,24.0,9.0,13.4,77.7,32.8,227.6,0.0,18.0,228.7
3466,,11.0,20.0,13.0,12.8,80.6,34.3,183.4,1.0,18.0,253.3
3467,,15.0,13.0,13.0,12.4,86.6,27.1,154.3,8.0,21.6,246.5
3468,,11.0,13.0,9.0,14.1,84.9,25.8,228.8,13.0,25.2,254.0
3469,,,15.0,8.0,15.4,86.3,27.5,137.2,6.1,32.4,220.2
3470,,11.0,16.0,10.0,15.9,77.1,33.8,215.2,1.0,21.6,262.3
3471,,21.0,16.0,13.0,15.6,82.1,30.7,181.4,0.8,18.0,295.5
3472,,15.0,17.0,10.0,16.4,84.1,22.9,202.8,13.0,25.2,243.0
3473,,14.0,17.0,10.0,16.6,75.0,31.8,272.6,0.1,18.0,222.8
3474,,12.0,19.0,9.0,16.5,75.0,34.0,249.8,2.0,28.8,216.8
3475,,,15.0,7.0,17.3,72.9,28.5,258.5,0.8,28.8,221.5
3476,,18.0,15.0,9.0,18.0,87.7,24.1,126.3,10.1,25.2,174.4
